"Index","Close","High","Low"
4/21/2019 7:30,1084305.711,1481198.814,1537227.050434
4/21/2019 7:45,1082003.851,1496245.574,1555229.717677
4/21/2019 8:00,1091102.827,1513952.906,1571527.279528
4/21/2019 8:15,1117828.616,1516922.806,1571680.102362
4/21/2019 8:30,1127655.444,1524517.919,1577859.46671
4/21/2019 8:45,1141606.775,1543542.387,1592404.172073
4/21/2019 9:00,1157794.99,1561005.486,1609976.151686
4/21/2019 9:15,1175518.2,1567035.66,1659476.180641
4/21/2019 9:30,1182153.077,1574666.809,1672378.761569
4/21/2019 9:45,1199759.542,1589254.253,1694529.725437
4/21/2019 10:00,1202178.492,1604966.849,1697969.435386
4/21/2019 10:15,1206827.244,1606687.437,1687898.526011
4/21/2019 10:30,1212901.537,1612602.683,1695855.969111
4/21/2019 10:45,1213971.864,1614073.967,1693784.050654
4/21/2019 11:00,1204194.748,1626216.871,1688901.169744
4/21/2019 11:15,1205536.353,1627775.371,1688851.894966
4/21/2019 11:30,1209812.902,1631484.722,1700358.456969
4/21/2019 11:45,1209689.407,1652609.561,1709058.829225
4/21/2019 12:00,1213676.235,1651966.517,1717730.78139
4/21/2019 12:15,1211533.623,1660991.422,1701974.787432
4/21/2019 12:30,1197641.98,1641982.985,1691938.508802
4/21/2019 12:45,1188295.397,1655637.362,1708697.751071
4/21/2019 13:00,1164914.101,1637314.676,1686480.44319
4/21/2019 13:15,1160640.993,1619934.715,1701234.721925
4/21/2019 13:30,1135433.911,1591887.762,1686032.140257
4/21/2019 13:45,1113070.413,1582804.705,1659596.057298
4/21/2019 14:00,1103884.183,1593946.643,1663930.148621
4/21/2019 14:15,1100135.935,1597263.053,1662778.533367
4/21/2019 14:30,1089999.221,1596422.523,1655850.599313
4/21/2019 14:45,1084512.739,1572941.123,1638129.300839
4/21/2019 15:00,1074649.881,1569878.555,1634167.786007
4/21/2019 15:15,1077685.566,1569515.58,1628637.179383
4/21/2019 15:30,1079669.153,1563044.288,1627581.427472
4/21/2019 15:45,1081904.322,1558111.294,1619159.282464
4/21/2019 16:00,1073852.176,1547991.904,1602331.836917
4/21/2019 16:15,1087216.451,1540014.947,1627412.796867
4/21/2019 16:30,1086460.13,1541100.38,1628373.909433
4/21/2019 16:45,1095976.587,1546744.925,1620323.565448
4/21/2019 17:00,1102062.548,1558855.263,1603122.73974
4/21/2019 17:15,1114058.974,1518765.327,1604669.941331
4/21/2019 17:30,1130607.344,1516902.068,1616193.274154
4/21/2019 17:45,1132772.706,1523937.194,1595638.598251
4/21/2019 18:00,1163923.031,1556223.081,1477536.544125
4/21/2019 18:15,1177388.982,1554193.779,1313948.025427
4/21/2019 18:30,1178433.66,1567463.781,1293246.189897
4/21/2019 18:45,1183116.565,1606651.947,1303145.972397
4/21/2019 19:00,1183285.251,1702246.738,1296435.324634
4/21/2019 19:15,1188532.524,1791401.659,1264088.394171
4/21/2019 19:30,1194659.227,1809049.507,1265384.513246
4/21/2019 19:45,1193478.149,1813856.708,1265922.969669
4/21/2019 20:00,1205900.793,1833796.109,1279379.902413
4/21/2019 20:15,1227311.447,1809602.46,1312519.552982
4/21/2019 20:30,1238394.192,1814926.926,1326981.100129
4/21/2019 20:45,1265395.05,1831198.063,1355404.731568
4/21/2019 21:00,1276245.213,1820354.307,1369871.931008
4/21/2019 21:15,1287784.487,1770961.25,1427796.56605
4/21/2019 21:30,1282717.156,1737894.29,1439308.089849
4/21/2019 21:45,1264538.109,1712526.158,1444957.0874
4/21/2019 22:00,1256250.816,1690323.096,1427100.880218
4/21/2019 22:15,1288363.563,1698997.167,1481851.471112
4/21/2019 22:30,1274594.19,1632076.8,1470164.140061
4/21/2019 22:45,1253523.617,1616075.901,1439381.973481
4/21/2019 23:00,1239819.047,1625877.251,1451943.166878
4/21/2019 23:15,1262316.123,1589451.688,1495933.484403
4/21/2019 23:30,1230714.934,1528576.338,1470279.454347
4/21/2019 23:45,1209616.635,1523339.521,1463095.779982
4/22/2019 0:00,1179879.395,1503926.325,1461343.175534
4/22/2019 0:15,1185191.21,1465758.602,1574837.567887
4/22/2019 0:30,1157721.31,1424918.655,1556545.819361
4/22/2019 0:45,1131373.079,1415209.452,1540071.672016
4/22/2019 1:00,1111999.005,1395804.23,1536023.044293
4/22/2019 1:15,1140677.54,1412371.761,1610047.828875
4/22/2019 1:30,1123787.277,1411211.512,1613237.00387
4/22/2019 1:45,1115519.688,1406322.601,1606666.867683
4/22/2019 2:00,1098665.12,1396312.555,1601524.883986
4/22/2019 2:15,1111509.417,1400692.322,1606659.349101
4/22/2019 2:30,1111286.912,1387549.185,1615861.688489
4/22/2019 2:45,1119096.676,1385207.18,1619021.560537
4/22/2019 3:00,1115573.858,1380169.209,1619933.32061
4/22/2019 3:15,1138555.669,1394520.145,1641140.082224
4/22/2019 3:30,1114096.2,1384951.483,1636469.569772
4/22/2019 3:45,1097815.137,1389149.935,1636126.465717
4/22/2019 4:00,1092484.772,1387144.965,1628946.045301
4/22/2019 4:15,1099227.449,1385506.275,1627381.836509
4/22/2019 4:30,1094100.455,1389984.234,1625251.25529
4/22/2019 4:45,1097749.807,1394467.54,1623677.032396
4/22/2019 5:00,1094490.497,1394949.117,1623618.13504
4/22/2019 5:15,1106471.031,1370635.871,1640296.771385
4/22/2019 5:30,1120057.615,1377747.782,1652498.085523
4/22/2019 5:45,1123614.994,1381829.637,1652572.485386
4/22/2019 6:00,1132183.843,1389296.593,1654634.807697
4/22/2019 6:15,1152385.558,1435988.336,1662942.929712
4/22/2019 6:30,1146267.565,1428926.064,1658494.184236
4/22/2019 6:45,1142019.154,1424293.336,1654421.31397
4/22/2019 7:00,1144856.063,1427244.361,1660455.485618
4/22/2019 7:15,1117368.622,1443435.714,1623186.334599
4/22/2019 7:30,1113238.085,1452777.975,1620590.919971
4/22/2019 7:45,1130194.149,1461279.87,1639567.439366
4/22/2019 8:00,1135117.04,1476234.441,1647191.454703
4/22/2019 8:15,1155310.939,1482737.444,1619272.799518
4/22/2019 8:30,1170241.765,1498532.032,1631583.062591
4/22/2019 8:45,1178585.21,1514510.225,1639903.760792
4/22/2019 9:00,1195346.178,1538907.564,1657177.159321
4/22/2019 9:15,1212837.917,1563086.576,1666594.709717
4/22/2019 9:30,1221180.507,1582980.701,1680045.195164
4/22/2019 9:45,1230847.28,1601710.608,1694366.721932
4/22/2019 10:00,1232849.5,1610812.934,1707603.872669
4/22/2019 10:15,1243246.126,1615708.809,1761643.996917
4/22/2019 10:30,1245893.74,1613377.192,1762368.715821
4/22/2019 10:45,1246075.552,1626487.1,1764597.718637
4/22/2019 11:00,1250799.204,1631931.294,1767248.709123
4/22/2019 11:15,1240489.193,1617256.62,1771042.765099
4/22/2019 11:30,1255683.364,1626627.168,1785325.900119
4/22/2019 11:45,1266633.072,1644970.089,1794784.374609
4/22/2019 12:00,1259925.276,1651292.676,1789320.007995
4/22/2019 12:15,1274931.911,1674645.285,1785160.829365
4/22/2019 12:30,1263387.261,1670050.278,1777803.042505
4/22/2019 12:45,1247335.676,1656253.637,1759997.902095
4/22/2019 13:00,1241042.252,1625573.832,1734369.849052
4/22/2019 13:15,1228465.606,1611684.473,1729037.302786
4/22/2019 13:30,1207826.713,1603496.713,1715360.773189
4/22/2019 13:45,1195772.369,1600462.143,1711475.170808
4/22/2019 14:00,1187440.266,1601818.434,1704091.94433
4/22/2019 14:15,1184233.274,1588528.022,1710149.519705
4/22/2019 14:30,1181832.481,1584530.135,1717984.413362
4/22/2019 14:45,1166466.049,1575449.687,1708644.328035
4/22/2019 15:00,1166672.251,1574086.4,1710631.730407
4/22/2019 15:15,1167024.35,1575270.267,1719183.174173
4/22/2019 15:30,1155109.844,1555758.397,1699206.49944
4/22/2019 15:45,1166398.07,1558798.096,1702740.968719
4/22/2019 16:00,1161681.434,1551445.434,1692068.320136
4/22/2019 16:15,1172336.689,1512918.475,1683836.166401
4/22/2019 16:30,1178945.381,1502730.556,1687890.521551
4/22/2019 16:45,1177172.602,1501595.002,1686088.596593
4/22/2019 17:00,1196535.864,1496449.218,1705867.755152
4/22/2019 17:15,1203979.325,1549834.455,1745885.052913
4/22/2019 17:30,1210745.691,1550554.966,1752147.64881
4/22/2019 17:45,1234661.735,1540032.013,1754475.891256
4/22/2019 18:00,1252278.372,1540296.025,1765280.51996
4/22/2019 18:15,1268949.498,1507694.26,1785130.798622
4/22/2019 18:30,1283120.717,1499979.287,1799544.15826
4/22/2019 18:45,1270962.202,1489817.961,1783763.58831
4/22/2019 19:00,1283023.091,1500034.655,1787123.716897
4/22/2019 19:15,1289718.966,1543419.053,1660569.491988
4/22/2019 19:30,1284472.512,1540286.175,1640783.826545
4/22/2019 19:45,1283750.96,1560098.827,1655326.877405
4/22/2019 20:00,1276591.298,1546489.445,1649393.483516
4/22/2019 20:15,1301124.113,1534677.639,1701194.800275
4/22/2019 20:30,1319553.487,1548214.303,1721389.241798
4/22/2019 20:45,1331893.247,1563794.136,1734497.050441
4/22/2019 21:00,1330391.524,1569377.804,1738612.616042
4/22/2019 21:15,1339044.48,1550206.464,1748203.335318
4/22/2019 21:30,1322364.442,1548497.142,1724076.825445
4/22/2019 21:45,1308266.69,1545106.503,1712570.470174
4/22/2019 22:00,1287557.504,1526742.52,1690111.66324
4/22/2019 22:15,1328989.627,1561115.804,1600929.252669
4/22/2019 22:30,1318558.183,1551073.658,1579920.956726
4/22/2019 22:45,1291799.842,1531146.812,1554214.668169
4/22/2019 23:00,1263818.409,1528186.966,1578841.946513
4/22/2019 23:15,1293988.32,1495139.868,1745338.568265
4/22/2019 23:30,1261622.316,1466233.478,1741682.690797
4/22/2019 23:45,1247833.554,1454376.648,1723845.288122
4/23/2019 0:00,1212286.656,1426877.101,1704105.93443
4/23/2019 0:15,1210564.968,1445149.561,1717579.281105
4/23/2019 0:30,1196225.886,1421242.148,1710506.437091
4/23/2019 0:45,1174174.17,1399459.389,1697724.815114
4/23/2019 1:00,1144438.26,1378818.72,1677513.212877
4/23/2019 1:15,1191602.041,1406541.967,1702561.879743
4/23/2019 1:30,1186506.357,1396780.228,1698803.173128
4/23/2019 1:45,1179891.595,1394190.344,1690323.478698
4/23/2019 2:00,1170911.147,1386781.123,1685090.114349
4/23/2019 2:15,1193250.385,1384435.78,1715482.061138
4/23/2019 2:30,1173635.206,1379053.378,1700941.464438
4/23/2019 2:45,1165630.047,1382018.739,1694429.125269
4/23/2019 3:00,1135067.023,1359314.029,1676079.727395
4/23/2019 3:15,1153515.259,1397420.774,1692848.9003
4/23/2019 3:30,1131007,1383316.784,1679456.921626
4/23/2019 3:45,1105488.876,1370224.579,1665512.543462
4/23/2019 4:00,1090026.976,1363219.017,1659514.690556
4/23/2019 4:15,1096054.459,1364424.736,1638859.491548
4/23/2019 4:30,1088508.232,1358505.224,1635488.392038
4/23/2019 4:45,1091026.529,1358160.556,1629258.15399
4/23/2019 5:00,1102247.032,1362292.711,1646267.544415
4/23/2019 5:15,1160178.591,1357139.503,1715853.134796
4/23/2019 5:30,1202018.354,1354786.005,1751916.945047
4/23/2019 5:45,1246737.063,1370146.457,1793256.440955
4/23/2019 6:00,1300616.73,1391178.953,1809662.373069
4/23/2019 6:15,1374743.642,1445800.236,1606790.181359
4/23/2019 6:30,1424157.988,1491158.825,1631121.244032
4/23/2019 6:45,1464639.189,1508090.076,1662833.136327
4/23/2019 7:00,1504655.118,1543116.263572,1671461.634992
4/23/2019 7:15,1543278.462,1840514.035881,1638361.777641
4/23/2019 7:30,1592947.157,1907739.481353,1686456.626799
4/23/2019 7:45,1634152.479,1919387.562343,1712200.038952
4/23/2019 8:00,1670776.919,1936567.345199,1754190.139586
4/23/2019 8:15,1703863.228,1932403.410896,1784880.712526
4/23/2019 8:30,1721917.896,1948888.880896,1805939.834751
4/23/2019 8:45,1731486.858,1977230.054134,1819506.465062
4/23/2019 9:00,1736883.663,1966146.27496,1824005.008224
4/23/2019 9:15,1737620.916,1775345.948,1880887.616697
4/23/2019 9:30,1743849.287,1762085.957,1887110.696686
4/23/2019 9:45,1762062.325,1785028.261,1912296.030116
4/23/2019 10:00,1769215.696,1786747.803,1922339.502799
4/23/2019 10:15,1775525.538,1698640.56,1991872.891967
4/23/2019 10:30,1777894.624,1686145.119,2000238.957748
4/23/2019 10:45,1781020.467,1687189.043,2002791.252091
4/23/2019 11:00,1784271.742,1696090.694,2005195.307222
4/23/2019 11:15,1789218.922,1703388.592,1939833.37048
4/23/2019 11:30,1808517.771,1721912.556,1950814.561389
4/23/2019 11:45,1840249.116,1737230.566,1982843.578734
4/23/2019 12:00,1835285.023,1749538.584,1981279.034822
4/23/2019 12:15,1768920.389,1707557.728,1908845.026691
4/23/2019 12:30,1706882.317,1677398.172,1861613.303459
4/23/2019 12:45,1672819.077,1682043.628,1835309.615244
4/23/2019 13:00,1666412.819,1649936.393,1840026.629019
4/23/2019 13:15,1695099.767,1681872.13,1863289.053985
4/23/2019 13:30,1709832.71,1690692.918,1876502.607952
4/23/2019 13:45,1707430.748,1703414.095,1868624.07489
4/23/2019 14:00,1697856.013,1683123.883,1865894.525032
4/23/2019 14:15,1687955.58,1703333.539,1874241.10062
4/23/2019 14:30,1678522.51,1703130.678,1868067.877627
4/23/2019 14:45,1664179.785,1698333.47,1850643.560016
4/23/2019 15:00,1652332.688,1687320.184,1837698.746834
4/23/2019 15:15,1651355.244,1711497.064,1867939.39595
4/23/2019 15:30,1641341.271,1696968.938,1846622.502645
4/23/2019 15:45,1632785.713,1696248.471,1822838.011553
4/23/2019 16:00,1625068.209,1724703.767,1795519.041887
4/23/2019 16:15,1622605.549,1815951.524,1717845.362742
4/23/2019 16:30,1609077.719,1802177.202,1684346.299464
4/23/2019 16:45,1598637.259,1790704.664,1672905.168161
4/23/2019 17:00,1582550.368,1804047.947,1658599.302324
4/23/2019 17:15,1558820.103,1838738.26,1632140.824279
4/23/2019 17:30,1554755.896,1847507.222,1625983.857183
4/23/2019 17:45,1552683.463,1869262.804,1626587.272215
4/23/2019 18:00,1563573.468,1918800.733,1638818.125311
4/23/2019 18:15,1566946.887,1942674.753,1644422.330778
4/23/2019 18:30,1571434.475,1976675.031,1650173.179319
4/23/2019 18:45,1569726.636,1978740.155,1643669.655609
4/23/2019 19:00,1563753.423,2053909.748,1643762.619409
4/23/2019 19:15,1554264.841,2341569.745,1632791.017194
4/23/2019 19:30,1540427.683,2376339.879,1614962.43725
4/23/2019 19:45,1529395.906,2377084.241,1606561.075787
4/23/2019 20:00,1519121.879,2355443.111,1595127.056171
4/23/2019 20:15,1526424.262,2226814.145,1600459.705789
4/23/2019 20:30,1529060.062,2196633.538,1603322.99264
4/23/2019 20:45,1540489.291,2190435.075,1618595.380701
4/23/2019 21:00,1544418.889,2188030.444,1623595.941863
4/23/2019 21:15,1553335.271,2123928.16,1639186.096286
4/23/2019 21:30,1530754.008,2104841.574,1617553.478308
4/23/2019 21:45,1506752.313,2091107.212,1591975.49359
4/23/2019 22:00,1469419.277,2051226.563,1555929.818056
4/23/2019 22:15,1492022.734,2002786.968,1579643.310056
4/23/2019 22:30,1470335.375,1972664.412,1562179.544616
4/23/2019 22:45,1436515.4,1967091.012,1524168.035831
4/23/2019 23:00,1398235.418,1911322.91,1491364.143642
4/23/2019 23:15,1410548.087,1681638.156,1537940.305918
4/23/2019 23:30,1379610.867,1626185.182,1521235.904451
4/23/2019 23:45,1350394.019,1613426.288,1490789.092391
4/24/2019 0:00,1315069.865,1561361.536,1466022.659081
4/24/2019 0:15,1324559.284,1540756.744,1597715.468833
4/24/2019 0:30,1292024.9,1503268.468,1583162.407802
4/24/2019 0:45,1271520.92,1492743.397,1575322.562182
4/24/2019 1:00,1247544.568,1471003.244,1562924.820399
4/24/2019 1:15,1287412.482,1510723.311,1643831.747458
4/24/2019 1:30,1275274.983,1483728.752,1640565.780667
4/24/2019 1:45,1269287.396,1481796.972,1636078.757608
4/24/2019 2:00,1245848.604,1475197.709,1636858.996503
4/24/2019 2:15,1261875.053,1462609.139,1750785.285705
4/24/2019 2:30,1251460.808,1458365.354,1739965.659375
4/24/2019 2:45,1252875.436,1460549.786,1738600.24476
4/24/2019 3:00,1219343.962,1458426.336,1716526.562817
4/24/2019 3:15,1258606,1478771.994,1744476.736665
4/24/2019 3:30,1239381.098,1473428.838,1734498.562798
4/24/2019 3:45,1214003.674,1463748.1,1719447.793094
4/24/2019 4:00,1204915.066,1463814.048,1720214.646188
4/24/2019 4:15,1201494.486,1467068.443,1666447.712389
4/24/2019 4:30,1193926.118,1459987.434,1658694.265276
4/24/2019 4:45,1196154.121,1483037.373,1678687.814698
4/24/2019 5:00,1200979.899,1487231.915,1653228.04301
4/24/2019 5:15,1256922.43,1483598.089,1555153.188692
4/24/2019 5:30,1290326.063,1497064.819,1561482.946673
4/24/2019 5:45,1323186.635,1535113.007,1538610.064864
4/24/2019 6:00,1383262.889,1630748.261905,1545687.19294
4/24/2019 6:15,1434821.975,1845590.495264,1520444.969788
4/24/2019 6:30,1477215.739,1910131.029338,1559991.72685
4/24/2019 6:45,1520487.505,2035964.708338,1604381.040797
4/24/2019 7:00,1558961.57,2183022.743109,1646433.665132
4/24/2019 7:15,1584883.384,2495340.903408,1669400.124585
4/24/2019 7:30,1628349.308,2567904.132229,1712368.245287
4/24/2019 7:45,1654488.607,2595410.218945,1737064.907042
4/24/2019 8:00,1688652.233,2623893.105,1775495.105146
4/24/2019 8:15,1708497.525,2551825.098,1792967.68085
4/24/2019 8:30,1721889.53,2546428.455,1802981.702954
4/24/2019 8:45,1728865.528,2527508.37,1811136.569529
4/24/2019 9:00,1728806.332,2518565.377,1811585.85011
4/24/2019 9:15,1728610.385,2493615.6,1809626.570756
4/24/2019 9:30,1728943.786,2458527.017,1807918.082744
4/24/2019 9:45,1742529.157,2452532.179,1821560.719792
4/24/2019 10:00,1758190.968,2406556.611,1838191.350029
4/24/2019 10:15,1766952.907,2097954.627,1844429.908349
4/24/2019 10:30,1773777.34,2018992.245,1848425.727609
4/24/2019 10:45,1775188.333,1991571.606,1854858.946085
4/24/2019 11:00,1771723.159,1940243.051,1875458.917328
4/24/2019 11:15,1781897.956,1793287.648,1985532.540904
4/24/2019 11:30,1797470.701,1788724.645,2022501.41494
4/24/2019 11:45,1823956.04,1808007.823,2053248.133717
4/24/2019 12:00,1827533.627,1788209.754,2051559.808332
4/24/2019 12:15,1767796.14,1778292.573,2035836.759326
4/24/2019 12:30,1708954.499,1738260.348,1998253.704151
4/24/2019 12:45,1686652.468,1749260.97,2018889.144619
4/24/2019 13:00,1679881.427,1749960.553,2028664.189856
4/24/2019 13:15,1715710.739,1756833.222,2013500.300389
4/24/2019 13:30,1731723.232,1776923.725,2081774.238692
4/24/2019 13:45,1718034.575,1797287.902,2101522.116175
4/24/2019 14:00,1720626.083,1763323.165,2089884.145341
4/24/2019 14:15,1707472.809,1760285.31,2069926.607848
4/24/2019 14:30,1708188.173,1747226.37,2058020.071348
4/24/2019 14:45,1705974.937,1739112.32,2000145.584512
4/24/2019 15:00,1697464.963,1751092.985,1988133.742846
4/24/2019 15:15,1699406.42,1738782.593,1955666.112151
4/24/2019 15:30,1697161.401,1770340.466249,1996666.386417
4/24/2019 15:45,1706032.048,1739137.348,1996995.562064
4/24/2019 16:00,1699447.278,1728281.56,1961613.115259
4/24/2019 16:15,1697880.911,1735761.697,1948298.548907
4/24/2019 16:30,1698263.694,1744990.56,1948182.893058
4/24/2019 16:45,1676676.502,1734010.268,1921254.863955
4/24/2019 17:00,1680598.979,1747744.077,1877266.415172
4/24/2019 17:15,1658578.149,1950718.577,1836497.558034
4/24/2019 17:30,1661218.812,2043873.377,1836396.886824
4/24/2019 17:45,1656971.056,2096516.611,1827760.994112
4/24/2019 18:00,1673345.655,2149614.225,1848084.480928
4/24/2019 18:15,1672266.756,2260536.008,1853501.479025
4/24/2019 18:30,1663655.996,2295793.153,1852766.074197
4/24/2019 18:45,1659138.784,2362628.332,1833171.499147
4/24/2019 19:00,1641317.667,2377488.131,1812613.53482
4/24/2019 19:15,1638421.553,2416569.355,1809223.073526
4/24/2019 19:30,1614580.734,2390195.072,1787809.163139
4/24/2019 19:45,1593440.304,2369830.096,1766836.854415
4/24/2019 20:00,1583408.236,2335102.521,1747153.631124
4/24/2019 20:15,1581856.762,2204134.479,1693417.65951
4/24/2019 20:30,1579122.513,2162745.797,1686702.96452
4/24/2019 20:45,1578106.943,2137879.526,1682257.768041
4/24/2019 21:00,1590926.212,2137634.691,1697085.327181
4/24/2019 21:15,1599588.841,2043416.934,1711165.265526
4/24/2019 21:30,1570154.957,1998341.533,1677309.983141
4/24/2019 21:45,1543208.956,1933077.704,1644240.486961
4/24/2019 22:00,1510703.639,1826201.529,1617167.370856
4/24/2019 22:15,1533440.718,1804490.459,1646080.02641
4/24/2019 22:30,1509870.514,1660361.403,1620808.292015
4/24/2019 22:45,1481930.517,1631940.727,1593777.980284
4/24/2019 23:00,1453060.492,1589951.296,1583292.646337
4/24/2019 23:15,1470568.942,1502978.034,1646238.981171
4/24/2019 23:30,1423837.743,1423052.287,1606560.034409
4/24/2019 23:45,1393853.818,1411684.196,1582703.411621
4/25/2019 0:00,1355073.707,1385317.677,1570231.69755
4/25/2019 0:15,1357123.727,1423065.594,1642097.355506
4/25/2019 0:30,1330808.02,1394396.477,1617314.606014
4/25/2019 0:45,1311176.12,1382063.676,1604313.007028
4/25/2019 1:00,1281248.189,1385444.356,1607974.07548
4/25/2019 1:15,1324426.785,1410931.441,1717336.880079
4/25/2019 1:30,1316568.528,1380910.954,1690826.32632
4/25/2019 1:45,1306739.453,1372650.013,1676775.710238
4/25/2019 2:00,1284439.436,1354840.698,1653858.9376
4/25/2019 2:15,1314721.045,1356652.043,1698452.809707
4/25/2019 2:30,1297875.276,1344794.512,1682829.585748
4/25/2019 2:45,1317485.177,1356885.482,1699935.288569
4/25/2019 3:00,1296531.155,1345215.826,1669731.920349
4/25/2019 3:15,1315519.02,1383620.381,1610431.010164
4/25/2019 3:30,1304610.694,1376758.961,1591828.297314
4/25/2019 3:45,1279124.024,1370131.827,1568028.207973
4/25/2019 4:00,1272783.421,1368525.392,1554375.127851
4/25/2019 4:15,1280951.241,1401489.735,1417153.569329
4/25/2019 4:30,1261697.234,1420149.93,1399155.768863
4/25/2019 4:45,1268443.1,1442668.628,1402270.375646
4/25/2019 5:00,1266233.334,1478074.549656,1399422.619938
4/25/2019 5:15,1325283.432,1783255.81017,1421679.08332
4/25/2019 5:30,1351425.886,1828323.807687,1446759.727503
4/25/2019 5:45,1382563.407,1861381.591945,1477985.733222
4/25/2019 6:00,1431091.038,1939022.489965,1525851.695267
4/25/2019 6:15,1491670.35,2135043.224806,1576751.555564
4/25/2019 6:30,1524956.005,2201850.955045,1615867.342735
4/25/2019 6:45,1573268.204,2250545.984064,1662564.801994
4/25/2019 7:00,1616539.767,2248175.109786,1705649.008846
4/25/2019 7:15,1627637.313,2032736.428,1715451.020194
4/25/2019 7:30,1671028.364,2048979.72,1758502.283957
4/25/2019 7:45,1698395.675,2085403.081,1787906.585401
4/25/2019 8:00,1712245.233,2091997.308,1802457.700973
4/25/2019 8:15,1732500.105,2174739.043,1821465.099555
4/25/2019 8:30,1734352.05,2190151.931,1827487.624452
4/25/2019 8:45,1739486.36,2194072.106,1831193.236694
4/25/2019 9:00,1739256.276,2218781.133,1830233.34019
4/25/2019 9:15,1725374.695,2287297.013,1815251.866599
4/25/2019 9:30,1731668.59,2303663.38,1823599.758002
4/25/2019 9:45,1742872.182,2309378.154,1831997.492342
4/25/2019 10:00,1754038.234,2223997.761,1846102.084826
4/25/2019 10:15,1750626.893,1984124.806,1845890.983785
4/25/2019 10:30,1754079.34,1933703.551,1849394.452292
4/25/2019 10:45,1759270.666,1928978.365,1856314.939151
4/25/2019 11:00,1758052.975,1908441.884,1853077.129907
4/25/2019 11:15,1771307.803,1902381.575,1863000.056688
4/25/2019 11:30,1789335.009,1909717.851,1886179.536028
4/25/2019 11:45,1813066.435,1930052.425,1909613.3731
4/25/2019 12:00,1816294.464,1920933.201,1912788.624886
4/25/2019 12:15,1752215.847,1893750.275,1846109.797471
4/25/2019 12:30,1692612.293,1852005.238,1783113.884794
4/25/2019 12:45,1679755.52,1846124.095,1771408.861497
4/25/2019 13:00,1674568.374,1815792.276,1763337.938217
4/25/2019 13:15,1700551.176,1685658.92,1796093.433044
4/25/2019 13:30,1718375.732,1681457.111,1824889.622441
4/25/2019 13:45,1709840.112,1667842.942,1813260.465996
4/25/2019 14:00,1702755.815,1641253.84508,1807684.287734
4/25/2019 14:15,1694056.754,1622538.830318,1797461.223586
4/25/2019 14:30,1688487.481,1625446.551816,1797601.772386
4/25/2019 14:45,1681250.279,1626722.968303,1789009.571176
4/25/2019 15:00,1673994.233,1640818.840065,1782854.276863
4/25/2019 15:15,1668008.166,1672331.565065,1776167.791781
4/25/2019 15:30,1661565.506,1699096.591562,1770435.552324
4/25/2019 15:45,1649269.563,1680758.183318,1745434.920741
4/25/2019 16:00,1654685.81,1719617.239821,1750111.197577
4/25/2019 16:15,1642888.095,1781238.586821,1738628.95483
4/25/2019 16:30,1633666.346,1816856.519318,1727186.646909
4/25/2019 16:45,1620762.559,1830063.04907,1716183.660093
4/25/2019 17:00,1597896.186,1825067.302493,1692288.571793
4/25/2019 17:15,1590918.345,1830187.687,1683279.86158
4/25/2019 17:30,1579070.805,1836505.649,1673854.638454
4/25/2019 17:45,1569610.175,1829099.374,1660623.097025
4/25/2019 18:00,1587333.375,1840869.171,1678367.686961
4/25/2019 18:15,1587445.599,1874375.682,1689726.434763
4/25/2019 18:30,1591699.879,1872250.178,1691957.438379
4/25/2019 18:45,1590678.511,1871318.804,1689793.823986
4/25/2019 19:00,1584645.451,1878740.263,1687258.481355
4/25/2019 19:15,1587195.648,1898052.615,1685340.994179
4/25/2019 19:30,1565255.181,1890682.305,1662421.334635
4/25/2019 19:45,1555469.416,1881771.759,1655084.125511
4/25/2019 20:00,1548942.266,1900798.137,1649224.723073
4/25/2019 20:15,1549826.732,2061126.064,1651745.740065
4/25/2019 20:30,1553610.142,2089634.114,1657499.820904
4/25/2019 20:45,1560330.996,2090744.818,1667220.958052
4/25/2019 21:00,1566616.676,2108821.162,1672057.762826
4/25/2019 21:15,1578031.997,2282345.828,1685219.844726
4/25/2019 21:30,1551652.75,2272256.12,1657414.628853
4/25/2019 21:45,1534753.023,2241110.861,1638321.414641
4/25/2019 22:00,1498384.688,2181700.449,1600198.060051
4/25/2019 22:15,1525853.635,2114833.646,1621207.939506
4/25/2019 22:30,1509188.179,2090375.507,1603364.950148
4/25/2019 22:45,1474909.778,2059351.74,1566200.588426
4/25/2019 23:00,1445507.209,1976199.586,1539079.488181
4/25/2019 23:15,1442264.063,1762272.836,1535778.009684
4/25/2019 23:30,1405531.499,1714981.021,1495445.853045
4/25/2019 23:45,1380395.612,1701519.22,1470860.860667
4/26/2019 0:00,1346639.547,1660391.409,1436686.313902
4/26/2019 0:15,1374188.618,1567187.724,1467953.770785
4/26/2019 0:30,1347637.228,1531739.899,1439688.954192
4/26/2019 0:45,1322813.471,1501907.711,1413460.586835
4/26/2019 1:00,1290258.335,1464251.879,1379226.264436
4/26/2019 1:15,1316023.069,1447296.316,1427318.291137
4/26/2019 1:30,1311359.45,1429552.567,1420965.212897
4/26/2019 1:45,1299108.264,1425177.939,1407785.522688
4/26/2019 2:00,1286156.034,1414546.012,1393327.288568
4/26/2019 2:15,1315467.939,1455040.907,1427244.204002
4/26/2019 2:30,1294420.816,1437723.902,1405349.306243
4/26/2019 2:45,1306563.253,1448858.907,1417229.682172
4/26/2019 3:00,1279715.53,1435774.115,1388239.233146
4/26/2019 3:15,1290416.625,1472766.413,1385055.523197
4/26/2019 3:30,1282078.487,1465481.384,1374196.550668
